"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"2118","105330","케이엔더블유","KOSDAQ","일반전기전자",7660,10,0.13,78601918020
"2119","272110","케이엔제이","KOSDAQ","기계·장비",12700,550,4.53,80586986400
"2120","039420","케이엘넷","KOSDAQ","통신서비스",3440,-5,-0.15,83092271200
"2121","083550","케이엠","KOSDAQ","섬유·의류",10850,-250,-2.25,111560003800
"2122","032500","케이엠더블유","KOSDAQ","통신장비",66100,900,1.38,2632160366300
"2123","225430","케이엠제약","KOSDAQ","화학",2605,-15,-0.57,72645765250
"2124","064820","케이프","KOSDAQ","운송장비·부품",5340,20,0.38,165015227520
"2125","347140","케이프이에스제4호","KOSDAQ","금융",2055,0,0,6183495000
"2126","256940","케이피에스","KOSDAQ","반도체",15450,-200,-1.28,236996634600
"2127","024880","케이피에프","KOSDAQ","금속",4260,55,1.31,75479745000
"2128","042040","케이피엠테크","KOSDAQ","화학",2740,-115,-4.03,384177556380
"2129","054410","케이피티유","KOSDAQ","금속",8810,500,6.02,44578600000
"2130","274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품",14350,-450,-3.04,136466074850
"2131","217600","켐온","KOSDAQ","기타서비스",3515,-25,-0.71,224472610100
"2132","089010","켐트로닉스","KOSDAQ","화학",26900,100,0.37,399684423300
"2133","220260","켐트로스","KOSDAQ","화학",6160,-30,-0.48,162150031120
"2134","052400","코나아이","KOSDAQ","소프트웨어",37550,-50,-0.13,584244880900
"2135","033110","코너스톤네트웍스","KOSDAQ","유통",204,0,0,26473567764
"2136","094860","코닉글로리","KOSDAQ","소프트웨어",2240,-25,-1.1,114450698880
"2137","046070","코다코","KOSDAQ","운송장비·부품",1200,20,1.69,46877107200
"2138","047770","코데즈컴바인","KOSDAQ","섬유·의류",2475,-15,-0.6,93660439950
"2139","078940","코드네이처","KOSDAQ","건설",2430,-65,-2.61,77783194350
"2140","080530","코디","KOSDAQ","화학",2025,-30,-1.46,50121994050
"2141","224060","코디엠","KOSDAQ","반도체",330,-12,-3.51,86867145420
"2142","078650","코렌","KOSDAQ","의료·정밀기기",971,-14,-1.42,66975087183
"2143","104540","코렌텍","KOSDAQ","의료·정밀기기",18600,200,1.09,216239545200
"2144","027050","코리아나","KOSDAQ","화학",4770,-50,-1.04,1.908e+11
"2145","290510","코리아센터","KOSDAQ","소프트웨어",8470,30,0.36,645419395390
"2146","190650","코리아에셋투자증권","KOSDAQ","금융",8440,-30,-0.35,53914720000
"2147","101670","코리아에스이","KOSDAQ","금속",1290,30,2.38,2.4381e+10
"2148","123410","코리아에프티","KOSDAQ","운송장비·부품",3225,15,0.47,89787431400
"2149","036690","코맥스","KOSDAQ","통신장비",5710,410,7.74,85602989570
"2150","049430","코메론","KOSDAQ","의료·정밀기기",9250,50,0.54,8.3694e+10
"2151","183300","코미코","KOSDAQ","반도체",69900,4300,6.55,700429245300
"2152","041960","코미팜","KOSDAQ","제약",10300,-100,-0.96,661114522800
"2153","089890","코세스","KOSDAQ","반도체",7960,-70,-0.87,132016297520
"2154","009730","코센","KOSDAQ","금속",905,0,0,26398999325
"2155","082660","코스나인","KOSDAQ","IT부품",1445,-30,-2.03,50440717595
"2156","222040","코스맥스엔비티","KOSDAQ","음식료·담배",8100,-80,-0.98,167086800000
"2157","241710","코스메카코리아","KOSDAQ","화학",15950,650,4.25,1.70346e+11
"2158","069110","코스온","KOSDAQ","화학",2630,0,0,62963935800
"2159","166480","코아스템","KOSDAQ","제약",16650,-100,-0.6,261695376000
"2160","045970","코아시아","KOSDAQ","IT부품",11850,50,0.42,311831280600
"2161","196450","코아시아옵틱스","KOSDAQ","의료·정밀기기",2055,0,0,84733046430
"2162","029960","코엔텍","KOSDAQ","기타서비스",8780,-30,-0.34,4.39e+11
"2163","102940","코오롱생명과학","KOSDAQ","제약",20450,500,2.51,233382680200
"2164","950160","코오롱티슈진","KOSDAQ","제약",8010,0,0,489551575500
"2165","033290","코웰패션","KOSDAQ","유통",6180,20,0.32,546931446120
"2166","056360","코위버","KOSDAQ","통신장비",9150,-120,-1.29,89640720000
"2167","282880","코윈테크","KOSDAQ","기계·장비",23750,0,0,219722935000
"2168","121850","코이즈","KOSDAQ","IT부품",6740,-360,-5.07,103873624580
"2169","015710","코콤","KOSDAQ","통신장비",6960,100,1.46,122012280000
"2170","052330","코텍","KOSDAQ","정보기기",10400,-150,-1.42,161975340800
"2171","322780","코퍼스코리아","KOSDAQ","오락·문화",2540,365,16.78,87136411960
"2172","126600","코프라","KOSDAQ","화학",5890,190,3.33,124371084260
"2173","200130","콜마비앤에이치","KOSDAQ","제약",57100,1100,1.96,1686937161800
"2174","317690","퀀타매트릭스","KOSDAQ","의료·정밀기기",16700,200,1.21,247038490800
"2175","060280","큐렉소","KOSDAQ","유통",8060,180,2.28,269505581020
"2176","040350","큐로컴","KOSDAQ","컴퓨터서비스",1310,-50,-3.68,156501624590
"2177","051780","큐로홀딩스","KOSDAQ","방송서비스",547,-3,-0.55,65968634865
"2178","115180","큐리언트","KOSDAQ","기타서비스",33800,-450,-1.31,298913308200
"2179","043090","큐브앤컴퍼니","KOSDAQ","유통",2065,65,3.25,67298996345
"2180","182360","큐브엔터","KOSDAQ","오락·문화",4005,55,1.39,138247946190
"2181","066310","큐에스아이","KOSDAQ","반도체",16650,350,2.15,137832529500
"2182","016600","큐캐피탈","KOSDAQ","금융",623,-2,-0.32,104602898029
"2183","043590","크로바하이텍","KOSDAQ","반도체",1865,0,0,46187765670
"2184","114120","크루셜텍","KOSDAQ","IT부품",1100,-5,-0.45,23057446500
"2185","110790","크리스에프앤씨","KOSDAQ","섬유·의류",32000,-150,-0.47,374895360000
"2186","900250","크리스탈신소재","KOSDAQ","금융",1765,-10,-0.56,119638498780
"2187","083790","크리스탈지노믹스","KOSDAQ","기타서비스",15650,650,4.33,722454299100
"2188","045520","크린앤사이언스","KOSDAQ","기계·장비",27650,100,0.36,1.79725e+11
"2189","036170","클라우드에어","KOSDAQ","반도체",1315,5,0.38,61594138435
"2190","214150","클래시스","KOSDAQ","의료·정밀기기",14450,50,0.35,935158684800
"2191","352770","클리노믹스","KOSDAQ","기타서비스",12900,-150,-1.15,171765318900
"2192","237880","클리오","KOSDAQ","화학",18450,-300,-1.6,317539610550
"2193","139670","키네마스터","KOSDAQ","소프트웨어",53500,2100,4.09,724727424500
"2194","311270","키움제5호스팩","KOSDAQ","금융",2140,-5,-0.23,7.704e+09
"2195","054780","키이스트","KOSDAQ","오락·문화",16550,850,5.41,291821218100
"2196","219130","타이거일렉","KOSDAQ","반도체",12000,200,1.69,75771480000
"2197","065130","탑엔지니어링","KOSDAQ","기계·장비",9200,90,0.99,146981564400
"2198","023160","태광","KOSDAQ","금속",7530,20,0.27,1.99545e+11
"2199","053620","태양","KOSDAQ","금속",9890,-560,-5.36,8.5054e+10
"2200","044490","태웅","KOSDAQ","금속",12500,0,0,250092262500
"2201","124560","태웅로직스","KOSDAQ","운송",5460,210,4,106670884320
"2202","191420","테고사이언스","KOSDAQ","제약",27000,200,0.75,218938518000
"2203","073640","테라사이언스","KOSDAQ","금속",1810,-100,-5.24,124693996910
"2204","182690","테라셈","KOSDAQ","반도체",1440,0,0,30474933120
"2205","066700","테라젠이텍스","KOSDAQ","제약",9290,370,4.15,301408801150
"2206","095610","테스","KOSDAQ","반도체",33250,200,0.61,657293514500
"2207","131970","테스나","KOSDAQ","반도체",49700,350,0.71,733550976900
"2208","089030","테크윙","KOSDAQ","반도체",21700,700,3.33,420727585600
"2209","054450","텔레칩스","KOSDAQ","반도체",16150,-150,-0.92,218120462650
"2210","091440","텔레필드","KOSDAQ","통신장비",3965,-15,-0.38,36382344375
"2211","200230","텔콘RF제약","KOSDAQ","통신장비",4970,-130,-2.55,434919789640
"2212","215480","토박스코리아","KOSDAQ","유통",1350,-15,-1.1,62203805550
"2213","051360","토비스","KOSDAQ","정보기기",7740,400,5.45,129390028920
"2214","045340","토탈소프트","KOSDAQ","소프트웨어",15900,750,4.95,136072836000
"2215","108230","톱텍","KOSDAQ","기계·장비",12700,-100,-0.78,482895211500
"2216","079970","투비소프트","KOSDAQ","소프트웨어",2080,-20,-0.95,77196134080
"2217","105550","트루윈","KOSDAQ","일반전기전자",4965,-55,-1.1,79181105040
"2218","026150","특수건설","KOSDAQ","건설",8180,410,5.28,127818438680
"2219","322180","티라유텍","KOSDAQ","소프트웨어",16600,-300,-1.78,90200250000
"2220","117730","티로보틱스","KOSDAQ","기계·장비",9560,60,0.63,129932598560
"2221","033830","티비씨","KOSDAQ","방송서비스",1435,5,0.35,1.435e+11
"2222","057680","티사이언티픽","KOSDAQ","디지털컨텐츠",3460,-20,-0.57,162468510820
"2223","064760","티씨케이","KOSDAQ","반도체",192700,6400,3.44,2249772500000
"2224","246710","티앤알바이오팹","KOSDAQ","제약",35800,-150,-0.42,302327957000
"2225","340570","티앤엘","KOSDAQ","제약",41000,2650,6.91,1.66624e+11
"2226","277880","티에스아이","KOSDAQ","기계·장비",11000,-300,-2.65,101938265000
"2227","131290","티에스이","KOSDAQ","반도체",57600,-400,-0.69,637138310400
"2228","356860","티엘비","KOSDAQ","일반전기전자",41950,-250,-0.59,206239414250
"2229","062860","티엘아이","KOSDAQ","반도체",11400,600,5.56,112549008000
"2230","321550","티움바이오","KOSDAQ","기타서비스",16450,-300,-1.79,391245582700
"2231","104480","티케이케미칼","KOSDAQ","화학",3190,190,6.33,289956434460
"2232","081150","티플랙스","KOSDAQ","금속",3900,-185,-4.53,94646767800
"2233","130740","티피씨글로벌","KOSDAQ","운송장비·부품",4655,95,2.08,52492940745
"2234","084730","팅크웨어","KOSDAQ","통신장비",16950,50,0.3,176715309900
"2235","046210","파나진","KOSDAQ","의료·정밀기기",4745,0,0,152488451700
"2236","034230","파라다이스","KOSDAQ","오락·문화",17800,0,0,1618779561600
"2237","033540","파라텍","KOSDAQ","기계·장비",8970,210,2.4,152343699300
"2238","043200","파루","KOSDAQ","IT부품",1220,60,5.17,47318245340
"2239","214450","파마리서치프로덕트","KOSDAQ","유통",70900,4400,6.62,694045204800
"2240","208340","파멥신","KOSDAQ","제약",20000,-250,-1.23,284860580000
"2241","177830","파버나인","KOSDAQ","일반전기전자",5590,250,4.68,77231423230
"2242","037070","파세코","KOSDAQ","일반전기전자",26850,300,1.13,3.759e+11
"2243","150900","파수","KOSDAQ","소프트웨어",7430,-130,-1.72,82867480990
"2244","037030","파워넷","KOSDAQ","일반전기전자",6150,10,0.16,101479268100
"2245","047310","파워로직스","KOSDAQ","IT부품",8970,0,0,308756208540
"2246","170790","파이오링크","KOSDAQ","통신장비",13350,-100,-0.74,91532005500
"2247","049120","파인디앤씨","KOSDAQ","IT부품",1640,40,2.5,43230308160
"2248","038950","파인디지털","KOSDAQ","통신장비",6160,-70,-1.12,62898312400
"2249","106240","파인테크닉스","KOSDAQ","IT부품",5500,140,2.61,245531192500
"2250","131760","파인텍","KOSDAQ","IT부품",1445,-35,-2.36,62026740600
"2251","065690","파커스","KOSDAQ","IT부품",2905,35,1.22,40563993645
"2252","140860","파크시스템스","KOSDAQ","의료·정밀기기",148700,6400,4.5,992610418500
"2253","091700","파트론","KOSDAQ","IT부품",10800,-100,-0.92,584889228000
"2254","038160","팍스넷","KOSDAQ","금융",862,0,0,10551204112
"2255","032800","판타지오","KOSDAQ","오락·문화",754,5,0.67,59838745928
"2256","318010","팜스빌","KOSDAQ","음식료·담배",10100,-50,-0.49,80086313800
"2257","027710","팜스토리","KOSDAQ","음식료·담배",2155,-90,-4.01,240102773000
"2258","225590","패션플랫폼","KOSDAQ","섬유·의류",1575,55,3.62,41952822975
"2259","054300","팬스타엔터프라이즈","KOSDAQ","기계·장비",991,-19,-1.88,52246623974
"2260","068050","팬엔터테인먼트","KOSDAQ","오락·문화",8950,1460,19.49,243869438900
"2261","222110","팬젠","KOSDAQ","제약",9170,-10,-0.11,88456396770
"2262","263750","펄어비스","KOSDAQ","디지털컨텐츠",310500,10200,3.4,4109653800000
"2263","251970","펌텍코리아","KOSDAQ","화학",17200,200,1.18,2.1328e+11
"2264","087010","펩트론","KOSDAQ","제약",16400,600,3.8,338280389200
"2265","043370","평화정공","KOSDAQ","운송장비·부품",10600,-200,-1.85,2.226e+11
"2266","119500","포메탈","KOSDAQ","금속",4480,85,1.93,53075599360
"2267","016670","포비스티앤씨","KOSDAQ","유통",973,0,0,84222290362
"2268","056730","포스링크","KOSDAQ","유통",1550,0,0,109591063600
"2269","022100","포스코 ICT","KOSDAQ","기타서비스",7270,-50,-0.68,1105292479830
"2270","009520","포스코엠텍","KOSDAQ","금속",8770,-50,-0.57,365206505310
"2271","189690","포시에스","KOSDAQ","소프트웨어",7250,-80,-1.09,59889429750
"2272","318020","포인트모바일","KOSDAQ","일반전기전자",53400,2900,5.74,343393292400
"2273","256630","포인트엔지니어링","KOSDAQ","금속",3435,265,8.36,195471893595
"2274","141020","포티스","KOSDAQ","유통",108,0,0,18839533608
"2275","290720","푸드나무","KOSDAQ","유통",25350,-250,-0.98,172532961900
"2276","005670","푸드웰","KOSDAQ","음식료·담배",7930,560,7.6,7.93e+10
"2277","094940","푸른기술","KOSDAQ","정보기기",10800,300,2.86,90302968800
"2278","007330","푸른저축은행","KOSDAQ","금융",17950,800,4.66,270736260000
"2279","093380","풍강","KOSDAQ","금속",3800,-90,-2.31,37541389400
"2280","023900","풍국주정","KOSDAQ","음식료·담배",19900,100,0.51,2.5074e+11
"2281","195440","퓨전","KOSDAQ","소프트웨어",2075,0,0,8582183400
"2282","214270","퓨쳐스트림네트웍스","KOSDAQ","출판·매체복제",1340,-65,-4.63,146272320320
"2283","220100","퓨쳐켐","KOSDAQ","제약",18150,1450,8.68,247674373650
"2284","035200","프럼파스트","KOSDAQ","화학",4770,40,0.85,46414914300
"2285","334970","프레스티지바이오로직스","KOSDAQ","제약",15300,-2250,-12.82,672807034800
"2286","203690","프로스테믹스","KOSDAQ","제약",3375,-15,-0.44,154429699500
"2287","053610","프로텍","KOSDAQ","반도체",29300,100,0.34,3.223e+11
"2288","335810","프리시젼바이오","KOSDAQ","의료·정밀기기",16150,150,0.94,181588112900
"2289","053160","프리엠스","KOSDAQ","일반전기전자",15650,650,4.33,9.39e+10
"2290","075130","플랜티넷","KOSDAQ","컴퓨터서비스",5950,-90,-1.49,5.3312e+10
"2291","237820","플레이디","KOSDAQ","기타서비스",8440,-100,-1.17,108261061600
"2292","023770","플레이위드","KOSDAQ","디지털컨텐츠",9060,170,1.91,78853972740
"2293","300080","플리토","KOSDAQ","디지털컨텐츠",12950,-50,-0.38,67467052450
"2294","032580","피델릭스","KOSDAQ","반도체",1550,-60,-3.73,50960631850
"2295","051380","피씨디렉트","KOSDAQ","유통",10400,-50,-0.48,79752774400
"2296","241820","피씨엘","KOSDAQ","제약",38900,-600,-1.52,392069093300
"2297","237750","피앤씨테크","KOSDAQ","일반전기전자",6950,130,1.91,45151370000
"2298","131390","피앤이솔루션","KOSDAQ","일반전기전자",20550,100,0.49,304528600500
"2299","024850","피에스엠씨","KOSDAQ","반도체",1645,55,3.46,65827180335
"2300","319660","피에스케이","KOSDAQ","반도체",38050,950,2.56,561809011000
"2301","031980","피에스케이홀딩스","KOSDAQ","반도체",8070,-30,-0.37,174008527650
"2302","002230","피에스텍","KOSDAQ","의료·정밀기기",5750,10,0.17,113098147250
"2303","239890","피엔에이치테크","KOSDAQ","화학",14500,-400,-2.68,65482232000
"2304","347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스",21450,-150,-0.69,160931713800
"2305","137400","피엔티","KOSDAQ","기계·장비",22600,100,0.44,509455324600
"2306","128660","피제이메탈","KOSDAQ","금속",2590,30,1.17,64240725710
"2307","006140","피제이전자","KOSDAQ","의료·정밀기기",8240,180,2.23,1.236e+11
"2308","304840","피플바이오","KOSDAQ","제약",42400,-300,-0.7,239452728000
"2309","062970","피피아이","KOSDAQ","일반전기전자",5860,120,2.09,54545964100
"2310","087600","픽셀플러스","KOSDAQ","반도체",7300,-100,-1.35,59615873400
"2311","057880","필로시스헬스케어","KOSDAQ","유통",2155,-65,-2.93,169590293760
"2312","161580","필옵틱스","KOSDAQ","IT부품",13050,300,2.35,266764746150
"2313","347770","핌스","KOSDAQ","IT부품",16350,-250,-1.51,120471982950
"2314","163730","핑거","KOSDAQ","소프트웨어",23300,700,3.1,215269026200
"2315","332710","하나금융14호스팩","KOSDAQ","금융",2090,0,0,9216900000
"2316","341160","하나금융15호스팩","KOSDAQ","금융",2095,0,0,9867450000
"2317","343510","하나금융16호스팩","KOSDAQ","금융",2090,0,0,8380900000
"2318","363260","하나금융17호스팩","KOSDAQ","금융",2070,5,0.24,14096700000
"2319","299030","하나기술","KOSDAQ","기계·장비",57800,-2800,-4.62,217485562800
"2320","067310","하나마이크론","KOSDAQ","반도체",11550,250,2.21,367974903450
"2321","372290","하나머스트7호스팩","KOSDAQ","금융",2050,-5,-0.24,8823200000
"2322","307160","하나머스트제6호스팩","KOSDAQ","금융",2180,10,0.46,10006200000
"2323","166090","하나머티리얼즈","KOSDAQ","반도체",39200,-300,-0.76,769404820800
"2324","136480","하림","KOSDAQ","음식료·담배",2945,0,0,312787572390
"2325","003380","하림지주","KOSDAQ","금융",9050,-50,-0.55,835693471000
"2326","149980","하이로닉","KOSDAQ","의료·정밀기기",5700,-70,-1.21,80369971500
"2327","013030","하이록코리아","KOSDAQ","금속",15050,-200,-1.31,204879141600
"2328","126700","하이비젼시스템","KOSDAQ","의료·정밀기기",14100,0,0,210683779200
"2329","106080","하이소닉","KOSDAQ","IT부품",3110,0,0,54171544330
"2330","340120","하이제5호스팩","KOSDAQ","금융",2090,5,0.24,10491800000
"2331","221840","하이즈항공","KOSDAQ","운송장비·부품",5210,-70,-1.33,92197030070
"2332","106190","하이텍팜","KOSDAQ","유통",17400,100,0.58,123344806800
"2333","066130","하츠","KOSDAQ","일반전기전자",10700,250,2.39,1.3696e+11
"2334","368770","한국9호스팩","KOSDAQ","금융",2050,0,0,9860500000
"2335","004590","한국가구","KOSDAQ","유통",6800,-60,-0.87,1.02e+11
"2336","039340","한국경제TV","KOSDAQ","방송서비스",6990,200,2.95,1.6077e+11
"2337","034950","한국기업평가","KOSDAQ","기타서비스",89500,200,0.22,406376003000
"2338","222980","한국맥널티","KOSDAQ","음식료·담배",8980,-90,-0.99,94602459100
"2339","318000","한국바이오젠","KOSDAQ","화학",8350,150,1.83,68276488750
"2340","256840","한국비엔씨","KOSDAQ","제약",7250,0,0,373604361000
"2341","025550","한국선재","KOSDAQ","금속",3390,65,1.95,83130441060
"2342","023890","한국아트라스비엑스","KOSDAQ","IT부품",58600,-300,-0.51,5.3619e+11
"2343","017890","한국알콜","KOSDAQ","화학",12900,-50,-0.39,278714304000
"2344","080720","한국유니온제약","KOSDAQ","제약",12650,450,3.69,99982159200
"2345","063570","한국전자금융","KOSDAQ","금융",6430,50,0.78,219569891040
"2346","041460","한국전자인증","KOSDAQ","소프트웨어",7050,200,2.92,151287705450
"2347","101680","한국정밀기계","KOSDAQ","기계·장비",1440,0,0,12101760000
"2348","039740","한국정보공학","KOSDAQ","유통",3400,80,2.41,27262549800
"2349","053300","한국정보인증","KOSDAQ","소프트웨어",6710,10,0.15,209117150000
"2350","025770","한국정보통신","KOSDAQ","통신서비스",9310,90,0.98,348606163010
"2351","310870","한국제8호스팩","KOSDAQ","금융",2105,0,0,7199100000
"2352","023760","한국캐피탈","KOSDAQ","금융",666,30,4.72,210195977616
"2353","054040","한국컴퓨터","KOSDAQ","IT부품",3900,-115,-2.86,62678031000
"2354","050540","한국코퍼레이션","KOSDAQ","기타서비스",282,0,0,14321537226
"2355","021650","한국큐빅","KOSDAQ","화학",4410,115,2.68,72105982830
"2356","053590","한국테크놀로지","KOSDAQ","운송장비·부품",1270,40,3.25,142460976190
"2357","032300","한국파마","KOSDAQ","제약",40550,-500,-1.22,442266725550
"2358","037230","한국팩키지","KOSDAQ","종이·목재",4985,350,7.55,1.24625e+11
"2359","030520","한글과컴퓨터","KOSDAQ","소프트웨어",17100,-200,-1.16,423706467600
"2360","052600","한네트","KOSDAQ","통신서비스",11000,50,0.46,127200700000
"2361","256150","한독크린텍","KOSDAQ","기계·장비",33600,-1150,-3.31,137457600000
"2362","092460","한라IMS","KOSDAQ","운송장비·부품",7670,270,3.65,90083981260
"2363","047080","한빛소프트","KOSDAQ","디지털컨텐츠",6610,-100,-1.49,163794715960
"2364","070590","한솔인티큐브","KOSDAQ","컴퓨터서비스",3445,-75,-2.13,47814949845
"2365","226440","한송네오텍","KOSDAQ","기계·장비",1630,30,1.88,87703030200
"2366","042520","한스바이오메드","KOSDAQ","제약",12600,-50,-0.4,127297560600
"2367","078350","한양디지텍","KOSDAQ","반도체",5370,-10,-0.19,73631587350
"2368","045100","한양이엔지","KOSDAQ","기타서비스",17800,100,0.56,3.204e+11
"2369","046110","한일네트웍스","KOSDAQ","컴퓨터서비스",5580,50,0.9,66704586660
"2370","024740","한일단조","KOSDAQ","운송장비·부품",1925,-40,-2.04,57540806400
"2371","005860","한일사료","KOSDAQ","음식료·담배",1950,30,1.56,76837185750
"2372","123840","한일진공","KOSDAQ","기계·장비",1030,-10,-0.96,80655156310
"2373","007770","한일화학","KOSDAQ","화학",15250,550,3.74,53527500000
"2374","079170","한창산업","KOSDAQ","금속",7440,130,1.78,3.8688e+10
"2375","086960","한컴MDS","KOSDAQ","소프트웨어",14700,150,1.03,129780537600
"2376","054920","한컴위드","KOSDAQ","소프트웨어",8500,210,2.53,239845188500
"2377","002680","한탑","KOSDAQ","음식료·담배",1715,-105,-5.77,48483029420
"2378","066110","한프","KOSDAQ","정보기기",480,0,0,25343808000
"2379","317320","한화에스비아이스팩","KOSDAQ","금융",2720,30,1.12,11859200000
"2380","340440","한화플러스제1호스팩","KOSDAQ","금융",2065,-5,-0.24,9726150000
"2381","220630","해마로푸드서비스","KOSDAQ","유통",3360,-5,-0.15,342106904160
"2382","034810","해성산업","KOSDAQ","금융",14200,1250,9.65,374259431600
"2383","076610","해성옵틱스","KOSDAQ","IT부품",1150,20,1.77,47862711350
"2384","220180","핸디소프트","KOSDAQ","소프트웨어",3415,-55,-1.59,6.6251e+10
"2385","008800","행남사","KOSDAQ","음식료·담배",1770,0,0,80762168880
"2386","900270","헝셩그룹","KOSDAQ","금융",603,-2,-0.33,4.824e+10
"2387","084990","헬릭스미스","KOSDAQ","기타서비스",23000,-850,-3.56,788111422000
"2388","170030","현대공업","KOSDAQ","운송장비·부품",9580,10,0.1,146957200000
"2389","319400","현대무벡스","KOSDAQ","기계·장비",4705,-75,-1.57,478603534420
"2390","048410","현대바이오","KOSDAQ","화학",51000,3700,7.82,1831709727000
